Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20220119:0710,0.0,0.0,0.0,0.7,1.72,0.0
20220119:0810,9.48,21.92,3.87,1.61,2.0,0.0
20220119:0910,16.15,31.08,10.88,2.62,2.0,0.0
20220119:1010,21.7,38.4,16.21,3.66,2.62,0.0
20220119:1110,17.36,32.91,19.42,4.71,2.69,0.0
20220119:1210,12.58,26.51,20.19,5.23,2.83,0.0
20220119:1310,29.43,48.46,18.44,5.93,3.24,0.0
20220119:1410,20.0,36.57,14.35,6.28,3.03,0.0
20220119:1510,25.49,43.6,8.31,6.47,3.03,0.0
20220119:1610,0.0,0.0,0.0,6.42,3.17,0.0
20220119:1710,0.0,0.0,0.0,6.3,3.38,0.0
20220119:1810,0.0,0.0,0.0,6.16,3.45,0.0
20220119:1910,0.0,0.0,0.0,6.04,3.59,0.0
20220119:2010,0.0,0.0,0.0,6.08,3.45,0.0
20220119:2110,0.0,0.0,0.0,6.17,3.1,0.0
20220119:2210,0.0,0.0,0.0,6.0,3.03,0.0
20220119:2310,0.0,0.0,0.0,5.45,3.1,0.0
20220120:0010,0.0,0.0,0.0,4.65,2.69,0.0
20220120:0110,0.0,0.0,0.0,4.07,2.69,0.0
20220120:0210,0.0,0.0,0.0,3.26,2.62,0.0
20220120:0310,0.0,0.0,0.0,2.47,2.69,0.0
20220120:0410,0.0,0.0,0.0,1.7,2.62,0.0
20220120:0510,0.0,0.0,0.0,1.29,2.55,0.0
20220120:0610,0.0,0.0,0.0,0.78,2.62,0.0
20220120:0710,0.0,0.0,0.0,1.05,2.83,0.0
20220120:0810,49.63,71.96,4.01,1.14,2.83,0.0
20220120:0910,66.79,90.87,11.04,2.24,2.55,0.0
20220120:1010,166.22,200.09,16.39,3.83,3.86,0.0
20220120:1110,164.78,199.66,19.62,4.76,4.21,0.0
20220120:1210,80.75,108.0,20.4,4.91,4.0,0.0
20220120:1310,34.0,53.94,18.66,5.35,3.86,0.0
20220120:1410,436.38,500.54,14.58,5.04,3.93,0.0
20220120:1510,18.07,33.83,8.53,4.58,3.59,0.0
20220120:1610,0.0,0.0,0.0,3.79,3.86,0.0
20220120:1710,0.0,0.0,0.0,2.98,3.59,0.0
20220120:1810,0.0,0.0,0.0,2.52,3.38,0.0
20220120:1910,0.0,0.0,0.0,2.07,3.45,0.0
20220120:2010,0.0,0.0,0.0,1.78,3.38,0.0
20220120:2110,0.0,0.0,0.0,1.48,3.1,0.0
20220120:2210,0.0,0.0,0.0,0.97,2.97,0.0
20220120:2310,0.0,0.0,0.0,0.77,2.83,0.0
20220121:0010,0.0,0.0,0.0,0.64,2.69,0.0
20220121:0110,0.0,0.0,0.0,0.32,2.69,0.0
20220121:0210,0.0,0.0,0.0,0.21,2.62,0.0
20220121:0310,0.0,0.0,0.0,0.53,2.55,0.0
20220121:0410,0.0,0.0,0.0,1.09,2.48,0.0
20220121:0510,0.0,0.0,0.0,1.43,2.62,0.0
20220121:0610,0.0,0.0,0.0,1.64,2.69,0.0
20220121:0710,0.0,0.0,0.0,1.66,2.41,0.0
20220121:0810,79.57,106.63,4.16,2.06,2.34,0.0
20220121:0910,58.38,81.61,11.21,2.65,2.34,0.0
20220121:1010,78.46,104.71,16.57,3.52,3.24,0.0
20220121:1110,139.98,172.88,19.82,4.29,2.97,0.0
20220121:1210,109.29,139.79,20.62,4.7,2.69,0.0
20220121:1310,65.8,91.43,18.89,5.55,2.97,0.0
20220121:1410,87.19,115.37,14.81,5.88,2.83,0.0
20220121:1510,34.09,54.03,8.76,5.38,2.14,0.0
20220121:1610,0.0,0.0,0.0,5.03,2.21,0.0
20220121:1710,0.0,0.0,0.0,3.95,2.34,0.0
20220121:1810,0.0,0.0,0.0,3.13,2.41,0.0
20220121:1910,0.0,0.0,0.0,2.53,2.34,0.0
20220121:2010,0.0,0.0,0.0,1.68,2.41,0.0
20220121:2110,0.0,0.0,0.0,1.01,2.34,0.0
20220121:2210,0.0,0.0,0.0,0.81,2.14,0.0
20220121:2310,0.0,0.0,0.0,0.86,1.93,0.0
20220122:0010,0.0,0.0,0.0,1.27,1.79,0.0
20220122:0110,0.0,0.0,0.0,1.42,1.86,0.0
20220122:0210,0.0,0.0,0.0,1.9,1.72,0.0
20220122:0310,0.0,0.0,0.0,2.17,1.72,0.0
20220122:0410,0.0,0.0,0.0,2.37,1.79,0.0
20220122:0510,0.0,0.0,0.0,2.37,1.79,0.0
20220122:0610,0.0,0.0,0.0,2.4,1.79,0.0
20220122:0710,0.0,0.0,0.0,1.74,1.93,0.0
20220122:0810,24.93,42.38,4.31,1.64,1.86,0.0
20220122:0910,32.16,51.2,11.38,2.45,1.52,0.0
20220122:1010,52.01,74.97,16.77,3.59,1.45,0.0
20220122:1110,52.5,75.88,20.04,4.69,1.31,0.0
20220122:1210,37.65,58.51,20.85,5.61,1.24,0.0
20220122:1310,38.32,59.43,19.12,6.15,1.52,0.0
20220122:1410,33.75,53.94,15.04,6.5,1.52,0.0
20220122:1510,20.67,37.48,8.99,6.46,1.66,0.0
20220122:1610,0.0,0.0,0.0,6.11,1.31,0.0
20220122:1710,0.0,0.0,0.0,5.43,1.45,0.0
20220122:1810,0.0,0.0,0.0,4.5,1.52,0.0
20220122:1910,0.0,0.0,0.0,4.22,1.59,0.0
20220122:2010,0.0,0.0,0.0,4.1,1.59,0.0
20220122:2110,0.0,0.0,0.0,3.96,1.45,0.0
20220122:2210,0.0,0.0,0.0,3.8,1.24,0.0
20220122:2310,0.0,0.0,0.0,3.48,1.1,0.0
20220123:0010,0.0,0.0,0.0,3.15,1.17,0.0
20220123:0110,0.0,0.0,0.0,3.07,1.1,0.0
20220123:0210,0.0,0.0,0.0,2.99,1.1,0.0
20220123:0310,0.0,0.0,0.0,2.9,1.38,0.0
20220123:0410,0.0,0.0,0.0,2.83,1.66,0.0
20220123:0510,0.0,0.0,0.0,2.63,1.66,0.0
20220123:0610,0.0,0.0,0.0,2.51,1.59,0.0
20220123:0710,0.0,0.0,0.0,2.76,1.38,0.0
20220123:0810,7.01,18.29,4.47,2.77,1.38,0.0
20220123:0910,15.41,30.17,11.56,3.23,1.24,0.0
20220123:1010,24.55,42.06,16.97,3.94,2.34,0.0
20220123:1110,31.13,50.28,20.26,4.43,2.48,0.0
20220123:1210,27.35,45.71,21.09,4.86,2.14,0.0
20220123:1310,29.53,48.46,19.36,5.05,1.79,0.0
20220123:1410,21.5,38.4,15.28,5.32,1.79,0.0
20220123:1510,20.79,37.48,9.22,5.31,1.86,0.0
20220123:1610,0.0,0.91,1.66,5.18,1.79,0.0
20220123:1710,0.0,0.0,0.0,4.81,1.52,0.0
20220123:1810,0.0,0.0,0.0,4.2,1.72,0.0
20220123:1910,0.0,0.0,0.0,4.09,2.07,0.0
20220123:2010,0.0,0.0,0.0,4.21,2.0,0.0
20220123:2110,0.0,0.0,0.0,4.14,1.93,0.0
20220123:2210,0.0,0.0,0.0,3.96,1.86,0.0
20220123:2310,0.0,0.0,0.0,3.36,1.86,0.0
20220124:0010,0.0,0.0,0.0,2.83,2.0,0.0
20220124:0110,0.0,0.0,0.0,2.52,2.14,0.0
20220124:0210,0.0,0.0,0.0,1.92,2.21,0.0
20220124:0310,0.0,0.0,0.0,1.41,2.07,0.0
20220124:0410,0.0,0.0,0.0,0.53,2.14,0.0
20220124:0510,0.0,0.0,0.0,-0.1,2.07,0.0
20220124:0610,0.0,0.0,0.0,-0.46,2.0,0.0
20220124:0710,0.0,0.0,0.0,-0.83,2.07,0.0
20220124:0810,184.83,221.43,4.63,-1.16,2.07,0.0
20220124:0910,400.63,456.01,11.74,0.19,1.86,0.0
20220124:1010,563.17,648.85,17.18,2.24,2.14,0.0
20220124:1110,634.83,743.65,20.48,3.88,2.07,0.0
20220124:1210,627.12,740.49,21.33,5.2,1.93,0.0
20220124:1310,589.11,695.62,19.61,6.14,1.93,0.0
20220124:1410,510.97,600.96,15.52,6.65,1.93,0.0
20220124:1510,311.18,369.28,9.46,6.57,1.86,0.0
20220124:1610,0.0,2.74,1.89,5.58,1.86,0.0
20220124:1710,0.0,0.0,0.0,3.99,2.14,0.0
20220124:1810,0.0,0.0,0.0,2.76,2.14,0.0
20220124:1910,0.0,0.0,0.0,1.89,2.07,0.0
20220124:2010,0.0,0.0,0.0,1.02,2.0,0.0
20220124:2110,0.0,0.0,0.0,0.08,1.86,0.0
20220124:2210,0.0,0.0,0.0,-0.77,1.79,0.0
20220124:2310,0.0,0.0,0.0,-1.31,1.66,0.0
20220125:0010,0.0,0.0,0.0,-1.62,1.52,0.0
20220125:0110,0.0,0.0,0.0,-1.82,1.38,0.0
20220125:0210,0.0,0.0,0.0,-1.98,1.31,0.0
20220125:0310,0.0,0.0,0.0,-2.21,1.24,0.0
20220125:0410,0.0,0.0,0.0,-2.52,1.31,0.0
20220125:0510,0.0,0.0,0.0,-2.73,1.38,0.0
20220125:0610,0.0,0.0,0.0,-2.54,1.17,0.0
20220125:0710,0.0,0.0,0.0,-2.17,0.83,0.0
20220125:0810,65.52,89.2,4.81,-2.17,0.69,0.0
20220125:0910,93.71,119.45,11.93,-1.16,0.62,0.0
20220125:1010,100.36,127.54,17.39,-0.32,0.69,0.0
20220125:1110,74.45,99.65,20.72,0.63,0.76,0.0
20220125:1210,62.93,86.85,21.57,1.41,1.17,0.0
20220125:1310,62.86,86.85,19.86,1.74,1.45,0.0
20220125:1410,44.55,65.83,15.77,1.97,1.45,0.0
20220125:1510,38.7,58.84,9.7,1.91,1.31,0.0
20220125:1610,0.0,0.91,2.12,1.83,1.24,0.0
20220125:1710,0.0,0.0,0.0,1.67,0.97,0.0
20220125:1810,0.0,0.0,0.0,1.53,1.1,0.0
20220125:1910,0.0,0.0,0.0,1.59,0.83,0.0
20220125:2010,0.0,0.0,0.0,1.49,0.97,0.0
20220125:2110,0.0,0.0,0.0,1.43,1.17,0.0
20220125:2210,0.0,0.0,0.0,1.43,1.31,0.0
20220125:2310,0.0,0.0,0.0,1.49,1.52,0.0
20220126:0010,0.0,0.0,0.0,1.46,1.38,0.0
20220126:0110,0.0,0.0,0.0,1.41,1.03,0.0
20220126:0210,0.0,0.0,0.0,1.38,0.97,0.0
20220126:0310,0.0,0.0,0.0,1.28,0.97,0.0
20220126:0410,0.0,0.0,0.0,1.12,1.03,0.0
20220126:0510,0.0,0.0,0.0,1.0,1.1,0.0
20220126:0610,0.0,0.0,0.0,1.05,0.97,0.0
20220126:0710,0.0,0.0,0.0,0.87,1.45,0.0
20220126:0810,15.23,29.74,4.98,1.03,1.45,0.0
20220126:0910,19.76,35.66,12.13,1.58,1.59,0.0
20220126:1010,29.94,48.46,17.61,2.34,1.93,0.0
20220126:1110,35.1,54.86,20.95,3.13,2.14,0.0
20220126:1210,32.0,51.2,21.82,3.6,2.28,0.0
20220126:1310,29.73,48.46,20.12,3.79,2.34,0.0
20220126:1410,21.66,38.4,16.03,3.93,2.21,0.0
20220126:1510,19.52,35.66,9.95,3.95,1.79,0.0
20220126:1610,0.0,1.83,2.36,3.88,1.38,0.0
20220126:1710,0.0,0.0,0.0,3.57,1.1,0.0
20220126:1810,0.0,0.0,0.0,3.2,1.38,0.0
20220126:1910,0.0,0.0,0.0,2.81,1.79,0.0
20220126:2010,0.0,0.0,0.0,2.72,2.07,0.0
20220126:2110,0.0,0.0,0.0,2.57,2.48,0.0
20220126:2210,0.0,0.0,0.0,2.3,2.62,0.0
20220126:2310,0.0,0.0,0.0,2.14,2.76,0.0
20220127:0010,0.0,0.0,0.0,2.39,2.9,0.0
20220127:0110,0.0,0.0,0.0,2.33,3.1,0.0
20220127:0210,0.0,0.0,0.0,2.5,3.17,0.0
20220127:0310,0.0,0.0,0.0,2.6,3.31,0.0
20220127:0410,0.0,0.0,0.0,2.66,3.31,0.0
20220127:0510,0.0,0.0,0.0,2.7,3.38,0.0
20220127:0610,0.0,0.0,0.0,2.76,3.52,0.0
20220127:0710,0.0,0.0,0.0,3.42,3.66,0.0
20220127:0810,48.14,70.7,5.17,3.67,3.86,0.0
20220127:0910,75.58,101.4,12.33,4.24,4.07,0.0
20220127:1010,54.15,77.71,17.83,5.0,3.93,0.0
20220127:1110,55.46,79.54,21.2,6.12,4.76,0.0
20220127:1210,64.82,90.51,22.08,6.43,4.28,0.0
20220127:1310,31.5,51.2,20.38,7.07,4.83,0.0
20220127:1410,38.94,60.34,16.28,7.34,4.41,0.0
20220127:1510,33.65,53.91,10.2,7.55,4.34,0.0
20220127:1610,0.0,2.74,2.59,7.77,4.21,0.0
20220127:1710,0.0,0.0,0.0,7.88,4.07,0.0
20220127:1810,0.0,0.0,0.0,8.0,3.72,0.0
20220127:1910,0.0,0.0,0.0,7.59,3.1,0.0
20220127:2010,0.0,0.0,0.0,7.65,2.76,0.0
20220127:2110,0.0,0.0,0.0,7.75,2.41,0.0
20220127:2210,0.0,0.0,0.0,7.62,2.07,0.0
20220127:2310,0.0,0.0,0.0,7.25,2.0,0.0
20220128:0010,0.0,0.0,0.0,6.6,2.14,0.0
20220128:0110,0.0,0.0,0.0,5.71,2.14,0.0
20220128:0210,0.0,0.0,0.0,5.15,1.93,0.0
20220128:0310,0.0,0.0,0.0,4.06,1.93,0.0
20220128:0410,0.0,0.0,0.0,3.0,2.0,0.0
20220128:0510,0.0,0.0,0.0,1.96,2.0,0.0
20220128:0610,0.0,0.0,0.0,0.94,1.79,0.0
20220128:0710,0.0,0.0,0.0,0.25,1.45,0.0
20220128:0810,32.31,51.12,5.36,-0.07,0.69,0.0
20220128:0910,77.46,102.88,12.54,1.57,0.69,0.0
20220128:1010,90.17,118.03,18.06,3.18,1.03,0.0
20220128:1110,77.98,105.14,21.45,4.56,1.45,0.0
20220128:1210,57.87,82.28,22.34,5.35,1.93,0.0
20220128:1310,28.66,47.54,20.64,6.01,2.34,0.0
20220128:1410,106.53,137.29,16.54,6.33,2.62,0.0
20220128:1510,79.04,106.5,10.45,6.44,2.9,0.0
20220128:1610,0.0,3.66,2.84,6.22,2.41,0.0
20220128:1710,0.0,0.0,0.0,5.96,2.21,0.0
20220128:1810,0.0,0.0,0.0,5.69,2.28,0.0
20220128:1910,0.0,0.0,0.0,4.75,2.69,0.0
20220128:2010,0.0,0.0,0.0,4.83,2.97,0.0
20220128:2110,0.0,0.0,0.0,5.12,2.97,0.0
20220128:2210,0.0,0.0,0.0,5.3,3.03,0.0
20220128:2310,0.0,0.0,0.0,5.4,3.24,0.0
20220129:0010,0.0,0.0,0.0,5.5,3.45,0.0
20220129:0110,0.0,0.0,0.0,5.58,3.66,0.0
20220129:0210,0.0,0.0,0.0,5.7,3.86,0.0
20220129:0310,0.0,0.0,0.0,5.88,4.0,0.0
20220129:0410,0.0,0.0,0.0,6.22,4.07,0.0
20220129:0510,0.0,0.0,0.0,6.66,4.07,0.0
20220129:0610,0.0,0.0,0.0,7.12,4.14,0.0
20220129:0710,0.0,0.0,0.0,7.45,4.48,0.0
20220129:0810,15.65,31.03,5.55,7.85,4.69,0.0
20220129:0910,132.27,166.06,12.76,8.16,4.76,0.0
20220129:1010,18.4,34.74,18.3,8.5,4.9,0.0
20220129:1110,42.41,64.91,21.7,8.99,4.97,0.0
20220129:1210,42.31,64.91,22.61,9.48,5.31,0.0
20220129:1310,66.15,93.25,20.91,9.79,4.97,0.0
20220129:1410,43.72,66.74,16.81,9.99,5.52,0.0
20220129:1510,50.4,74.57,10.71,9.95,5.38,0.0
20220129:1610,0.0,3.66,3.08,9.79,5.45,0.0
20220129:1710,0.0,0.0,0.0,9.38,5.38,0.0
20220129:1810,0.0,0.0,0.0,9.14,5.1,0.0
20220129:1910,0.0,0.0,0.0,9.09,4.83,0.0
20220129:2010,0.0,0.0,0.0,9.09,4.55,0.0
20220129:2110,0.0,0.0,0.0,9.11,4.21,0.0
20220129:2210,0.0,0.0,0.0,9.13,3.86,0.0
20220129:2310,0.0,0.0,0.0,9.08,3.59,0.0
20220130:0010,0.0,0.0,0.0,8.77,3.31,0.0
20220130:0110,0.0,0.0,0.0,8.28,3.1,0.0
20220130:0210,0.0,0.0,0.0,7.11,2.9,0.0
20220130:0310,0.0,0.0,0.0,6.06,2.69,0.0
20220130:0410,0.0,0.0,0.0,5.42,2.48,0.0
20220130:0510,0.0,0.0,0.0,4.16,2.28,0.0
20220130:0610,0.0,0.0,0.0,3.08,2.14,0.0
20220130:0710,0.0,0.0,0.0,2.35,2.07,0.0
20220130:0810,209.98,252.1,5.75,1.76,1.79,0.0
20220130:0910,416.52,482.99,12.98,3.04,1.24,0.0
20220130:1010,568.25,671.38,18.54,4.98,1.24,0.0
20220130:1110,546.13,646.76,21.97,6.14,1.38,0.0
20220130:1210,193.5,235.44,22.88,6.87,1.17,0.0
20220130:1310,458.97,548.95,21.19,7.0,0.34,0.0
20220130:1410,435.91,519.47,17.08,7.04,0.48,0.0
20220130:1510,340.75,406.03,10.97,6.87,1.03,0.0
20220130:1610,7.85,20.2,3.33,6.63,1.17,0.0
20220130:1710,0.0,0.0,0.0,5.93,1.45,0.0
20220130:1810,0.0,0.0,0.0,5.43,1.86,0.0
20220130:1910,0.0,0.0,0.0,5.19,2.07,0.0
20220130:2010,0.0,0.0,0.0,5.15,2.34,0.0
20220130:2110,0.0,0.0,0.0,4.84,2.69,0.0
20220130:2210,0.0,0.0,0.0,4.74,3.17,0.0
20220130:2310,0.0,0.0,0.0,4.59,3.59,0.0
20220131:0010,0.0,0.0,0.0,4.91,4.28,0.0
20220131:0110,0.0,0.0,0.0,5.13,4.83,0.0
20220131:0210,0.0,0.0,0.0,5.51,5.24,0.0
20220131:0310,0.0,0.0,0.0,6.1,5.93,0.0
20220131:0410,0.0,0.0,0.0,6.75,6.14,0.0
20220131:0510,0.0,0.0,0.0,6.71,5.86,0.0
20220131:0610,0.0,0.0,0.0,5.77,5.79,0.0
20220131:0710,0.0,0.0,0.0,5.53,6.0,0.0
20220131:0810,176.83,216.28,5.96,5.48,6.41,0.0
20220131:0910,445.27,507.63,13.21,5.93,6.97,0.0
20220131:1010,557.56,637.1,18.79,6.5,6.41,0.0
20220131:1110,39.08,60.34,22.23,6.94,8.41,0.0
20220131:1210,41.32,63.08,23.16,7.21,8.48,0.0
20220131:1310,155.86,191.34,21.47,7.13,8.14,0.0
20220131:1410,489.24,558.09,17.35,7.02,7.59,0.0
20220131:1510,93.26,122.15,11.23,6.62,6.9,0.0
20220131:1610,0.31,6.4,3.58,5.95,6.07,0.0
20220131:1710,0.0,0.0,0.0,4.96,5.38,0.0
20220131:1810,0.0,0.0,0.0,4.4,5.17,0.0
20220131:1910,0.0,0.0,0.0,3.82,4.83,0.0
20220131:2010,0.0,0.0,0.0,3.13,4.41,0.0
20220131:2110,0.0,0.0,0.0,2.75,4.41,0.0
20220131:2210,0.0,0.0,0.0,2.29,3.52,0.0
20220131:2310,0.0,0.0,0.0,1.63,2.83,0.0
20220201:0010,0.0,0.0,0.0,0.94,2.69,0.0
20220201:0110,0.0,0.0,0.0,0.63,2.69,0.0
20220201:0210,0.0,0.0,0.0,1.0,2.62,0.0
20220201:0310,0.0,0.0,0.0,1.29,2.76,0.0
20220201:0410,0.0,0.0,0.0,2.2,2.83,0.0
20220201:0510,0.0,0.0,0.0,2.99,2.97,0.0
20220201:0610,0.0,0.0,0.0,3.58,3.17,0.0
20220201:0710,0.0,0.0,0.0,4.29,3.45,0.0
20220201:0810,17.71,33.41,6.17,4.76,3.93,0.0
20220201:0910,101.88,131.12,13.44,5.46,4.14,0.0
20220201:1010,60.92,85.94,19.05,6.2,4.14,0.0
20220201:1110,58.32,83.2,22.5,7.08,4.41,0.0
20220201:1210,45.69,68.57,23.44,7.91,4.69,0.0
20220201:1310,49.36,73.14,21.75,8.69,4.97,0.0
20220201:1410,50.02,74.05,17.63,9.12,4.97,0.0
20220201:1510,87.8,117.58,11.5,9.5,5.03,0.0
20220201:1610,3.95,13.71,3.83,9.64,5.1,0.0
20220201:1710,0.0,0.0,0.0,9.58,5.31,0.0
20220201:1810,0.0,0.0,0.0,9.52,5.45,0.0
20220201:1910,0.0,0.0,0.0,9.02,5.38,0.0
20220201:2010,0.0,0.0,0.0,8.97,5.24,0.0
20220201:2110,0.0,0.0,0.0,8.85,5.03,0.0
20220201:2210,0.0,0.0,0.0,8.6,4.9,0.0
20220201:2310,0.0,0.0,0.0,8.3,4.83,0.0
20220202:0010,0.0,0.0,0.0,8.25,4.76,0.0
20220202:0110,0.0,0.0,0.0,8.25,4.55,0.0
20220202:0210,0.0,0.0,0.0,8.26,4.41,0.0
20220202:0310,0.0,0.0,0.0,8.39,4.21,0.0
20220202:0410,0.0,0.0,0.0,8.57,4.0,0.0
20220202:0510,0.0,0.0,0.0,8.63,3.79,0.0
20220202:0610,0.0,0.0,0.0,8.64,3.93,0.0
20220202:0710,0.0,0.0,0.0,8.59,4.28,0.0
20220202:0810,57.79,83.41,6.39,8.64,4.28,0.0
20220202:0910,66.23,92.72,13.68,8.82,4.28,0.0
20220202:1010,47.72,71.31,19.31,9.01,4.28,0.0
20220202:1110,0.0,0.0,0.0,9.56,4.9,0.0
20220202:1210,39.89,62.17,23.73,10.19,4.62,0.0
20220202:1310,54.37,79.54,22.04,10.03,4.07,0.0
20220202:1410,30.96,51.2,17.91,10.39,4.14,0.0
20220202:1510,22.36,40.23,11.76,10.3,3.24,0.0
20220202:1610,0.0,2.74,4.09,10.01,2.76,0.0
20220202:1710,0.0,0.0,0.0,9.42,2.55,0.0
20220202:1810,0.0,0.0,0.0,8.98,2.62,0.0
20220202:1910,0.0,0.0,0.0,8.55,2.55,0.0
20220202:2010,0.0,0.0,0.0,8.21,2.41,0.0
20220202:2110,0.0,0.0,0.0,7.86,2.55,0.0
20220202:2210,0.0,0.0,0.0,7.47,2.48,0.0
20220202:2310,0.0,0.0,0.0,7.17,2.41,0.0
20220203:0010,0.0,0.0,0.0,6.91,2.34,0.0
20220203:0110,0.0,0.0,0.0,6.74,2.48,0.0
20220203:0210,0.0,0.0,0.0,6.37,2.69,0.0
20220203:0310,0.0,0.0,0.0,6.21,2.83,0.0
20220203:0410,0.0,0.0,0.0,6.14,2.97,0.0
20220203:0510,0.0,0.0,0.0,5.94,2.97,0.0
20220203:0610,0.0,0.0,0.0,5.73,3.03,0.0
20220203:0710,0.0,0.0,0.0,5.14,2.62,0.0
20220203:0810,30.12,49.29,6.62,5.24,2.69,0.0
20220203:0910,20.75,37.48,13.93,5.78,2.69,0.0
20220203:1010,36.07,56.68,19.57,6.5,4.14,0.0
20220203:1110,69.4,96.0,23.07,6.93,4.0,0.0
20220203:1210,16.45,32.0,24.03,7.23,3.79,0.0
20220203:1310,77.08,105.14,22.33,7.58,3.38,0.0
20220203:1410,93.49,123.62,18.2,7.7,2.97,0.0
20220203:1510,87.96,117.28,12.04,7.84,2.76,0.0
20220203:1610,0.68,7.31,4.35,7.94,2.62,0.0
20220203:1710,0.0,0.0,0.0,7.73,2.62,0.0
20220203:1810,0.0,0.0,0.0,7.66,2.83,0.0
20220203:1910,0.0,0.0,0.0,7.22,3.1,0.0
20220203:2010,0.0,0.0,0.0,7.31,3.17,0.0
20220203:2110,0.0,0.0,0.0,7.39,3.24,0.0
20220203:2210,0.0,0.0,0.0,7.47,3.52,0.0
20220203:2310,0.0,0.0,0.0,7.36,3.59,0.0
20220204:0010,0.0,0.0,0.0,7.44,3.72,0.0
20220204:0110,0.0,0.0,0.0,7.33,3.86,0.0
20220204:0210,0.0,0.0,0.0,7.28,3.93,0.0
20220204:0310,0.0,0.0,0.0,7.19,3.66,0.0
20220204:0410,0.0,0.0,0.0,7.07,3.79,0.0
20220204:0510,0.0,0.0,0.0,6.95,3.93,0.0
20220204:0610,0.0,0.0,0.0,6.56,3.86,0.0
20220204:0710,0.0,0.0,0.0,6.63,4.48,0.0
20220204:0810,19.25,35.68,6.85,6.85,4.69,0.0
20220204:0910,6.24,17.37,14.18,7.47,4.55,0.0
20220204:1010,42.63,64.91,19.84,8.05,6.0,0.0
20220204:1110,152.19,189.04,23.35,8.76,6.97,0.0
20220204:1210,196.68,238.62,24.32,9.6,7.38,0.0
20220204:1310,118.54,152.72,22.63,9.98,6.55,0.0
20220204:1410,31.82,52.11,18.48,9.78,6.69,0.0
20220204:1510,28.3,47.54,12.31,8.91,7.1,0.0
20220204:1610,107.85,145.62,4.61,6.54,6.41,0.0
20220204:1710,0.0,0.0,0.0,4.83,4.28,0.0
20220204:1810,0.0,0.0,0.0,4.13,2.97,0.0
20220204:1910,0.0,0.0,0.0,3.35,2.62,0.0
20220204:2010,0.0,0.0,0.0,2.8,2.97,0.0
20220204:2110,0.0,0.0,0.0,2.65,3.1,0.0
20220204:2210,0.0,0.0,0.0,2.41,3.24,0.0
20220204:2310,0.0,0.0,0.0,2.3,3.24,0.0
20220205:0010,0.0,0.0,0.0,2.31,3.31,0.0
20220205:0110,0.0,0.0,0.0,2.34,3.31,0.0
20220205:0210,0.0,0.0,0.0,2.4,3.17,0.0
20220205:0310,0.0,0.0,0.0,2.25,3.03,0.0
20220205:0410,0.0,0.0,0.0,2.12,3.03,0.0
20220205:0510,0.0,0.0,0.0,2.21,2.97,0.0
20220205:0610,0.0,0.0,0.0,2.43,2.83,0.0
20220205:0710,0.0,0.0,0.0,2.02,2.9,0.0
20220205:0810,242.59,287.82,7.08,2.24,2.76,0.0
20220205:0910,477.18,550.02,14.43,3.75,2.62,0.0
20220205:1010,625.09,728.5,20.12,5.32,3.1,0.0
20220205:1110,721.68,845.27,23.65,6.62,4.34,0.0
20220205:1210,625.38,728.57,24.63,7.18,4.41,0.0
20220205:1310,606.03,704.66,22.93,7.49,4.62,0.0
20220205:1410,552.3,641.51,18.77,7.65,4.41,0.0
20220205:1510,391.91,458.18,12.59,7.8,4.62,0.0
20220205:1610,53.11,79.91,4.87,7.51,4.28,0.0
20220205:1710,0.0,0.0,0.0,6.83,4.07,0.0
20220205:1810,0.0,0.0,0.0,6.55,4.41,0.0
20220205:1910,0.0,0.0,0.0,6.9,5.1,0.0
20220205:2010,0.0,0.0,0.0,6.79,5.38,0.0
20220205:2110,0.0,0.0,0.0,6.46,5.59,0.0
20220205:2210,0.0,0.0,0.0,5.9,5.66,0.0
20220205:2310,0.0,0.0,0.0,5.81,5.86,0.0
20220206:0010,0.0,0.0,0.0,5.92,5.93,0.0
20220206:0110,0.0,0.0,0.0,6.11,6.07,0.0
20220206:0210,0.0,0.0,0.0,6.23,6.28,0.0
20220206:0310,0.0,0.0,0.0,6.55,6.41,0.0
20220206:0410,0.0,0.0,0.0,6.78,6.48,0.0
20220206:0510,0.0,0.0,0.0,6.98,6.55,0.0
20220206:0610,0.0,0.0,0.0,7.21,6.76,0.0
20220206:0710,0.0,0.0,0.0,7.89,7.03,0.0
20220206:0810,5.08,15.54,7.32,7.89,7.72,0.0
20220206:0910,48.39,71.57,14.69,7.77,8.34,0.0
20220206:1010,239.99,282.97,20.4,8.08,9.03,0.0
20220206:1110,58.06,83.2,23.95,8.53,9.24,0.0
20220206:1210,96.06,126.79,24.93,8.82,9.17,0.0
20220206:1310,80.75,109.71,23.24,9.28,8.48,0.0
20220206:1410,79.01,107.67,19.07,9.49,8.21,0.0
20220206:1510,34.06,54.86,12.86,9.76,8.34,0.0
20220206:1610,47.87,73.87,5.13,9.87,8.0,0.0
20220206:1710,0.0,0.0,0.0,9.65,8.0,0.0
20220206:1810,0.0,0.0,0.0,9.41,8.0,0.0
20220206:1910,0.0,0.0,0.0,9.17,7.38,0.0
