Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230119:0810,17.88,33.03,3.87,-1.55,2.62,0.0
20230119:0910,41.02,60.95,10.88,-0.57,2.41,0.0
20230119:1010,49.98,71.75,16.21,0.94,3.31,0.0
20230119:1110,119.32,149.14,19.42,2.23,2.9,0.0
20230119:1210,62.26,86.47,20.19,3.01,3.03,0.0
20230119:1310,61.34,85.55,18.44,3.42,3.24,0.0
20230119:1410,35.27,55.19,14.35,3.85,2.76,0.0
20230119:1510,14.15,28.52,8.31,3.66,2.41,0.0
20230119:1610,0.0,0.0,0.0,2.67,1.66,0.0
20230119:1710,0.0,0.0,0.0,2.08,1.38,0.0
20230119:1810,0.0,0.0,0.0,1.31,1.17,0.0
20230119:1910,0.0,0.0,0.0,0.17,0.83,0.0
20230119:2010,0.0,0.0,0.0,0.19,1.1,0.0
20230119:2110,0.0,0.0,0.0,0.09,1.38,0.0
20230119:2210,0.0,0.0,0.0,-0.18,1.66,0.0
20230119:2310,0.0,0.0,0.0,-0.25,1.66,0.0
20230120:0010,0.0,0.0,0.0,-0.24,1.86,0.0
20230120:0110,0.0,0.0,0.0,-0.44,1.38,0.0
20230120:0210,0.0,0.0,0.0,-0.49,1.72,0.0
20230120:0310,0.0,0.0,0.0,-0.94,1.45,0.0
20230120:0410,0.0,0.0,0.0,-1.38,1.66,0.0
20230120:0510,0.0,0.0,0.0,-1.56,1.86,0.0
20230120:0610,0.0,0.0,0.0,-2.04,2.14,0.0
20230120:0710,0.0,0.0,0.0,-1.22,2.62,0.0
20230120:0810,24.62,41.64,4.01,-1.02,2.83,0.0
20230120:0910,18.66,34.04,11.04,0.02,2.69,0.0
20230120:1010,439.84,499.29,16.39,1.6,2.83,0.0
20230120:1110,217.14,255.3,19.62,3.31,3.38,0.0
20230120:1210,71.5,97.51,20.4,4.73,4.62,0.0
20230120:1310,29.75,48.75,18.66,5.43,4.21,0.0
20230120:1410,20.26,36.8,14.58,5.48,3.72,0.0
20230120:1510,65.28,90.52,8.53,5.29,3.38,0.0
20230120:1610,0.0,0.0,0.0,4.49,3.17,0.0
20230120:1710,0.0,0.0,0.0,3.14,3.03,0.0
20230120:1810,0.0,0.0,0.0,2.5,3.1,0.0
20230120:1910,0.0,0.0,0.0,2.15,3.38,0.0
20230120:2010,0.0,0.0,0.0,2.08,3.52,0.0
20230120:2110,0.0,0.0,0.0,1.86,3.38,0.0
20230120:2210,0.0,0.0,0.0,2.1,3.31,0.0
20230120:2310,0.0,0.0,0.0,1.82,3.31,0.0
20230121:0010,0.0,0.0,0.0,1.73,3.45,0.0
20230121:0110,0.0,0.0,0.0,1.96,4.21,0.0
20230121:0210,0.0,0.0,0.0,1.38,4.76,0.0
20230121:0310,0.0,0.0,0.0,0.58,4.62,0.0
20230121:0410,0.0,0.0,0.0,-0.1,4.48,0.0
20230121:0510,0.0,0.0,0.0,-0.82,4.28,0.0
20230121:0610,0.0,0.0,0.0,-1.25,4.34,0.0
20230121:0710,0.0,0.0,0.0,-1.01,4.55,0.0
20230121:0810,81.02,106.8,4.16,-1.13,4.55,0.0
20230121:0910,161.19,190.41,11.21,-0.95,5.1,0.0
20230121:1010,594.49,660.8,16.57,-0.3,5.72,0.0
20230121:1110,678.58,763.6,19.82,0.99,5.45,0.0
20230121:1210,714.24,813.57,20.62,2.14,4.9,0.0
20230121:1310,648.51,740.13,18.89,2.47,4.14,0.0
20230121:1410,513.45,583.85,14.81,2.8,4.0,0.0
20230121:1510,318.48,368.82,8.76,2.67,4.0,0.0
20230121:1610,0.0,0.0,0.0,1.91,3.59,0.0
20230121:1710,0.0,0.0,0.0,0.85,3.72,0.0
20230121:1810,0.0,0.0,0.0,0.27,3.86,0.0
20230121:1910,0.0,0.0,0.0,0.17,4.14,0.0
20230121:2010,0.0,0.0,0.0,0.1,4.14,0.0
20230121:2110,0.0,0.0,0.0,-0.07,3.93,0.0
20230121:2210,0.0,0.0,0.0,-0.11,3.86,0.0
20230121:2310,0.0,0.0,0.0,-0.25,3.66,0.0
20230122:0010,0.0,0.0,0.0,-0.52,3.31,0.0
20230122:0110,0.0,0.0,0.0,-0.79,3.17,0.0
20230122:0210,0.0,0.0,0.0,-0.92,3.31,0.0
20230122:0310,0.0,0.0,0.0,-1.31,3.45,0.0
20230122:0410,0.0,0.0,0.0,-1.29,3.72,0.0
20230122:0510,0.0,0.0,0.0,-1.54,3.72,0.0
20230122:0610,0.0,0.0,0.0,-1.57,3.86,0.0
20230122:0710,0.0,0.0,0.0,-1.01,4.0,0.0
20230122:0810,0.0,3.68,4.31,-0.83,4.0,0.0
20230122:0910,12.42,25.76,11.38,-0.4,4.14,0.0
20230122:1010,28.99,46.91,16.77,0.55,5.72,0.0
20230122:1110,54.88,77.27,20.04,0.88,4.76,0.0
20230122:1210,40.44,60.71,20.85,1.25,4.28,0.0
20230122:1310,60.32,83.71,19.12,1.6,4.34,0.0
20230122:1410,32.59,51.51,15.04,1.78,4.41,0.0
20230122:1510,21.39,37.72,8.99,1.68,4.28,0.0
20230122:1610,0.0,0.0,0.0,1.13,3.59,0.0
20230122:1710,0.0,0.0,0.0,0.62,3.45,0.0
20230122:1810,0.0,0.0,0.0,0.28,3.38,0.0
20230122:1910,0.0,0.0,0.0,-0.11,3.17,0.0
20230122:2010,0.0,0.0,0.0,-0.15,3.1,0.0
20230122:2110,0.0,0.0,0.0,-0.13,3.03,0.0
20230122:2210,0.0,0.0,0.0,-0.1,2.9,0.0
20230122:2310,0.0,0.0,0.0,0.01,2.69,0.0
20230123:0010,0.0,0.0,0.0,0.11,2.69,0.0
20230123:0110,0.0,0.0,0.0,0.03,2.69,0.0
20230123:0210,0.0,0.0,0.0,0.19,2.48,0.0
20230123:0310,0.0,0.0,0.0,0.25,2.9,0.0
20230123:0410,0.0,0.0,0.0,0.18,2.97,0.0
20230123:0510,0.0,0.0,0.0,0.09,3.03,0.0
20230123:0610,0.0,0.0,0.0,0.22,3.17,0.0
20230123:0710,0.0,0.0,0.0,0.58,3.17,0.0
20230123:0810,13.66,27.61,4.47,0.55,3.24,0.0
20230123:0910,28.89,46.91,11.56,1.13,4.34,0.0
20230123:1010,34.91,54.27,16.97,1.73,4.76,0.0
20230123:1110,33.3,52.43,20.26,2.17,4.55,0.0
20230123:1210,53.63,76.35,21.09,2.48,4.14,0.0
20230123:1310,63.98,88.31,19.36,2.93,4.48,0.0
20230123:1410,40.08,60.71,15.28,3.09,4.76,0.0
20230123:1510,19.11,34.96,9.22,2.89,4.69,0.0
20230123:1610,0.0,0.92,1.66,2.63,4.21,0.0
20230123:1710,0.0,0.0,0.0,2.09,3.86,0.0
20230123:1810,0.0,0.0,0.0,1.7,3.79,0.0
20230123:1910,0.0,0.0,0.0,2.22,3.86,0.0
20230123:2010,0.0,0.0,0.0,1.81,3.72,0.0
20230123:2110,0.0,0.0,0.0,0.97,3.66,0.0
20230123:2210,0.0,0.0,0.0,0.41,3.59,0.0
20230123:2310,0.0,0.0,0.0,-0.07,3.59,0.0
20230124:0010,0.0,0.0,0.0,-0.41,3.66,0.0
20230124:0110,0.0,0.0,0.0,-0.49,3.93,0.0
20230124:0210,0.0,0.0,0.0,-0.47,4.07,0.0
20230124:0310,0.0,0.0,0.0,-0.53,3.93,0.0
20230124:0410,0.0,0.0,0.0,-0.48,3.72,0.0
20230124:0510,0.0,0.0,0.0,-0.6,3.59,0.0
20230124:0610,0.0,0.0,0.0,-0.83,3.59,0.0
20230124:0710,0.0,0.0,0.0,-0.85,3.1,0.0
20230124:0810,13.59,27.39,4.63,-0.73,2.97,0.0
20230124:0910,33.6,52.43,11.74,0.18,2.97,0.0
20230124:1010,54.66,77.27,17.18,1.51,3.66,0.0
20230124:1110,57.54,80.95,20.48,2.83,4.0,0.0
20230124:1210,58.87,82.79,21.33,3.83,4.14,0.0
20230124:1310,61.86,86.47,19.61,4.54,4.14,0.0
20230124:1410,44.36,66.23,15.52,4.91,4.07,0.0
20230124:1510,32.95,52.53,9.46,4.78,3.72,0.0
20230124:1610,0.0,0.92,1.89,3.84,3.1,0.0
20230124:1710,0.0,0.0,0.0,2.6,3.1,0.0
20230124:1810,0.0,0.0,0.0,1.48,3.1,0.0
20230124:1910,0.0,0.0,0.0,1.44,2.55,0.0
20230124:2010,0.0,0.0,0.0,0.97,2.55,0.0
20230124:2110,0.0,0.0,0.0,0.73,2.48,0.0
20230124:2210,0.0,0.0,0.0,0.19,2.28,0.0
20230124:2310,0.0,0.0,0.0,0.18,2.0,0.0
20230125:0010,0.0,0.0,0.0,-0.17,1.86,0.0
20230125:0110,0.0,0.0,0.0,-0.29,1.86,0.0
20230125:0210,0.0,0.0,0.0,-0.53,2.07,0.0
20230125:0310,0.0,0.0,0.0,-0.55,2.14,0.0
20230125:0410,0.0,0.0,0.0,-0.82,2.07,0.0
20230125:0510,0.0,0.0,0.0,-1.16,2.0,0.0
20230125:0610,0.0,0.0,0.0,-1.16,1.86,0.0
20230125:0710,0.0,0.0,0.0,-1.01,1.86,0.0
20230125:0810,8.5,20.24,4.81,-1.09,1.93,0.0
20230125:0910,22.36,38.64,11.93,-0.61,2.41,0.0
20230125:1010,30.52,48.75,17.39,0.17,2.55,0.0
20230125:1110,33.47,52.43,20.72,0.93,2.83,0.0
20230125:1210,35.73,55.19,21.57,1.21,2.62,0.0
20230125:1310,34.92,54.27,19.86,1.31,2.07,0.0
20230125:1410,28.78,46.91,15.77,1.54,1.72,0.0
20230125:1510,25.07,42.31,9.7,1.44,2.07,0.0
20230125:1610,0.0,0.92,2.12,1.05,2.69,0.0
20230125:1710,0.0,0.0,0.0,0.47,2.62,0.0
20230125:1810,0.0,0.0,0.0,0.24,2.62,0.0
20230125:1910,0.0,0.0,0.0,-0.07,0.34,0.0
20230125:2010,0.0,0.0,0.0,-0.35,0.76,0.0
20230125:2110,0.0,0.0,0.0,-0.68,0.83,0.0
20230125:2210,0.0,0.0,0.0,-0.56,0.83,0.0
20230125:2310,0.0,0.0,0.0,-0.72,0.9,0.0
20230126:0010,0.0,0.0,0.0,-0.38,0.97,0.0
20230126:0110,0.0,0.0,0.0,-0.1,1.03,0.0
20230126:0210,0.0,0.0,0.0,0.16,0.97,0.0
20230126:0310,0.0,0.0,0.0,0.14,0.9,0.0
20230126:0410,0.0,0.0,0.0,0.3,0.76,0.0
20230126:0510,0.0,0.0,0.0,0.39,0.55,0.0
20230126:0610,0.0,0.0,0.0,0.41,0.41,0.0
20230126:0710,0.0,0.0,0.0,0.22,0.55,0.0
20230126:0810,4.24,13.8,4.98,0.34,0.62,0.0
20230126:0910,28.12,45.99,12.13,0.78,1.17,0.0
20230126:1010,22.13,38.64,17.61,1.3,1.52,0.0
20230126:1110,54.5,77.27,20.95,1.84,2.21,0.0
20230126:1210,57.55,80.95,21.82,2.45,2.41,0.0
20230126:1310,47.12,68.99,20.12,2.93,3.1,0.0
20230126:1410,47.02,68.99,16.03,3.41,3.31,0.0
20230126:1510,48.55,70.79,9.95,3.95,3.72,0.0
20230126:1610,0.0,3.68,2.36,4.43,3.93,0.0
20230126:1710,0.0,0.0,0.0,4.48,4.07,0.0
20230126:1810,0.0,0.0,0.0,4.43,4.07,0.0
20230126:1910,0.0,0.0,0.0,3.85,4.07,0.0
20230126:2010,0.0,0.0,0.0,3.75,4.07,0.0
20230126:2110,0.0,0.0,0.0,3.79,4.21,0.0
20230126:2210,0.0,0.0,0.0,3.84,4.28,0.0
20230126:2310,0.0,0.0,0.0,3.86,4.28,0.0
20230127:0010,0.0,0.0,0.0,3.8,4.28,0.0
20230127:0110,0.0,0.0,0.0,3.62,4.21,0.0
20230127:0210,0.0,0.0,0.0,3.28,4.21,0.0
20230127:0310,0.0,0.0,0.0,3.09,4.07,0.0
20230127:0410,0.0,0.0,0.0,2.67,3.86,0.0
20230127:0510,0.0,0.0,0.0,2.81,3.93,0.0
20230127:0610,0.0,0.0,0.0,2.88,3.86,0.0
20230127:0710,0.0,0.0,0.0,3.33,4.28,0.0
20230127:0810,98.98,128.68,5.17,3.12,4.28,0.0
20230127:0910,76.14,101.53,12.33,2.99,4.34,0.0
20230127:1010,55.88,79.11,17.83,3.15,4.9,0.0
20230127:1110,38.48,58.87,21.2,3.37,5.1,0.0
20230127:1210,49.35,71.75,22.08,3.81,5.1,0.0
20230127:1310,30.71,49.67,20.38,4.12,4.76,0.0
20230127:1410,26.23,44.15,16.28,4.13,4.41,0.0
20230127:1510,21.87,38.64,10.2,3.91,4.21,0.0
20230127:1610,0.0,1.84,2.59,3.53,4.48,0.0
20230127:1710,0.0,0.0,0.0,3.21,4.41,0.0
20230127:1810,0.0,0.0,0.0,3.27,4.55,0.0
20230127:1910,0.0,0.0,0.0,3.69,4.28,0.0
20230127:2010,0.0,0.0,0.0,3.51,4.21,0.0
20230127:2110,0.0,0.0,0.0,3.52,4.28,0.0
20230127:2210,0.0,0.0,0.0,3.43,4.21,0.0
20230127:2310,0.0,0.0,0.0,3.31,4.0,0.0
20230128:0010,0.0,0.0,0.0,3.06,3.79,0.0
20230128:0110,0.0,0.0,0.0,2.77,3.79,0.0
20230128:0210,0.0,0.0,0.0,2.63,3.93,0.0
20230128:0310,0.0,0.0,0.0,2.35,4.0,0.0
20230128:0410,0.0,0.0,0.0,1.92,3.79,0.0
20230128:0510,0.0,0.0,0.0,1.69,3.79,0.0
20230128:0610,0.0,0.0,0.0,1.35,3.59,0.0
20230128:0710,0.0,0.0,0.0,0.22,3.24,0.0
20230128:0810,4.82,14.72,5.36,-0.17,3.17,0.0
20230128:0910,18.61,34.04,12.54,0.58,3.1,0.0
20230128:1010,28.05,45.99,18.06,1.73,4.62,0.0
20230128:1110,32.5,51.51,21.45,2.32,4.34,0.0
20230128:1210,40.96,61.63,22.34,2.53,4.14,0.0
20230128:1310,38.59,58.87,20.64,2.67,4.0,0.0
20230128:1410,71.69,96.84,16.54,2.68,3.72,0.0
20230128:1510,69.22,93.98,10.45,2.6,3.03,0.0
20230128:1610,0.0,3.68,2.84,2.2,2.55,0.0
20230128:1710,0.0,0.0,0.0,1.51,2.62,0.0
20230128:1810,0.0,0.0,0.0,1.03,2.41,0.0
20230128:1910,0.0,0.0,0.0,0.87,2.14,0.0
20230128:2010,0.0,0.0,0.0,0.78,2.14,0.0
20230128:2110,0.0,0.0,0.0,0.68,2.0,0.0
20230128:2210,0.0,0.0,0.0,0.15,1.79,0.0
20230128:2310,0.0,0.0,0.0,-0.28,1.52,0.0
20230129:0010,0.0,0.0,0.0,-0.91,1.31,0.0
20230129:0110,0.0,0.0,0.0,-1.44,1.24,0.0
20230129:0210,0.0,0.0,0.0,-1.79,1.17,0.0
20230129:0310,0.0,0.0,0.0,-1.89,1.03,0.0
20230129:0410,0.0,0.0,0.0,-1.43,0.76,0.0
20230129:0510,0.0,0.0,0.0,-2.63,1.17,0.0
20230129:0610,0.0,0.0,0.0,-2.11,0.9,0.0
20230129:0710,0.0,0.0,0.0,-1.2,0.48,0.0
20230129:0810,84.48,110.7,5.55,-1.51,0.76,0.0
20230129:0910,292.62,336.6,12.76,-0.04,1.03,0.0
20230129:1010,584.12,675.07,18.3,1.29,1.66,0.0
20230129:1110,297.22,343.74,21.7,2.37,1.86,0.0
20230129:1210,124.37,155.84,22.61,3.23,2.07,0.0
20230129:1310,177.85,213.85,20.91,3.56,2.55,0.0
20230129:1410,144.19,177.03,16.81,3.99,3.03,0.0
20230129:1510,41.73,62.94,10.71,4.27,2.9,0.0
20230129:1610,0.0,3.68,3.08,3.68,2.34,0.0
20230129:1710,0.0,0.0,0.0,3.23,2.55,0.0
20230129:1810,0.0,0.0,0.0,3.33,2.9,0.0
20230129:1910,0.0,0.0,0.0,2.85,3.24,0.0
20230129:2010,0.0,0.0,0.0,3.04,3.59,0.0
20230129:2110,0.0,0.0,0.0,2.98,3.72,0.0
20230129:2210,0.0,0.0,0.0,3.44,3.93,0.0
20230129:2310,0.0,0.0,0.0,3.78,4.0,0.0
20230130:0010,0.0,0.0,0.0,4.17,4.07,0.0
20230130:0110,0.0,0.0,0.0,4.46,4.28,0.0
20230130:0210,0.0,0.0,0.0,4.7,4.62,0.0
20230130:0310,0.0,0.0,0.0,4.91,4.69,0.0
20230130:0410,0.0,0.0,0.0,5.06,4.62,0.0
20230130:0510,0.0,0.0,0.0,5.25,4.48,0.0
20230130:0610,0.0,0.0,0.0,5.42,4.34,0.0
20230130:0710,0.0,0.0,0.0,5.66,4.48,0.0
20230130:0810,14.45,29.19,5.75,5.86,4.48,0.0
20230130:0910,23.78,41.4,12.98,6.13,4.48,0.0
20230130:1010,45.56,68.07,18.54,6.52,4.28,0.0
20230130:1110,79.49,107.63,21.97,7.08,4.0,0.0
20230130:1210,168.23,206.73,22.88,7.53,3.24,0.0
20230130:1310,378.15,441.18,21.19,8.54,4.21,0.0
20230130:1410,212.58,255.68,17.08,8.45,3.72,0.0
20230130:1510,295.65,351.14,10.97,8.14,3.59,0.0
20230130:1610,6.44,18.13,3.33,7.28,3.03,0.0
20230130:1710,0.0,0.0,0.0,5.54,2.48,0.0
20230130:1810,0.0,0.0,0.0,4.49,2.34,0.0
20230130:1910,0.0,0.0,0.0,3.67,2.34,0.0
20230130:2010,0.0,0.0,0.0,2.81,2.21,0.0
20230130:2110,0.0,0.0,0.0,2.3,2.0,0.0
20230130:2210,0.0,0.0,0.0,1.4,2.0,0.0
20230130:2310,0.0,0.0,0.0,0.94,2.07,0.0
20230131:0010,0.0,0.0,0.0,0.34,2.14,0.0
20230131:0110,0.0,0.0,0.0,0.0,2.28,0.0
20230131:0210,0.0,0.0,0.0,-0.12,2.34,0.0
20230131:0310,0.0,0.0,0.0,-0.07,2.41,0.0
20230131:0410,0.0,0.0,0.0,0.09,2.41,0.0
20230131:0510,0.0,0.0,0.0,0.64,2.48,0.0
20230131:0610,0.0,0.0,0.0,1.33,2.62,0.0
20230131:0710,0.0,0.0,0.0,1.98,2.83,0.0
20230131:0810,16.7,31.83,5.96,2.57,3.1,0.0
20230131:0910,49.89,72.29,13.21,3.45,3.03,0.0
20230131:1010,153.81,187.43,18.79,4.0,3.52,0.0
20230131:1110,28.38,46.91,22.23,4.59,3.52,0.0
20230131:1210,134.03,167.31,23.16,5.42,4.14,0.0
20230131:1310,223.28,264.98,21.47,6.67,5.24,0.0
20230131:1410,9.32,22.08,17.35,7.75,4.97,0.0
20230131:1510,38.77,60.3,11.23,8.11,4.14,0.0
20230131:1610,0.0,3.68,3.58,8.1,3.79,0.0
20230131:1710,0.0,0.0,0.0,7.99,3.66,0.0
20230131:1810,0.0,0.0,0.0,7.95,3.52,0.0
20230131:1910,0.0,0.0,0.0,7.5,3.72,0.0
20230131:2010,0.0,0.0,0.0,7.44,3.66,0.0
20230131:2110,0.0,0.0,0.0,7.34,3.59,0.0
20230131:2210,0.0,0.0,0.0,7.26,3.59,0.0
20230131:2310,0.0,0.0,0.0,6.91,3.66,0.0
20230201:0010,0.0,0.0,0.0,6.93,4.0,0.0
20230201:0110,0.0,0.0,0.0,6.68,4.14,0.0
20230201:0210,0.0,0.0,0.0,6.49,4.28,0.0
20230201:0310,0.0,0.0,0.0,5.82,4.07,0.0
20230201:0410,0.0,0.0,0.0,5.39,3.79,0.0
20230201:0510,0.0,0.0,0.0,4.76,3.45,0.0
20230201:0610,0.0,0.0,0.0,4.41,3.45,0.0
20230201:0710,0.0,0.0,0.0,4.49,3.52,0.0
20230201:0810,167.09,205.67,6.17,4.54,3.66,0.0
20230201:0910,310.86,360.92,13.44,5.41,3.59,0.0
20230201:1010,562.77,650.96,19.05,6.58,4.21,0.0
20230201:1110,284.78,333.17,22.5,7.76,6.28,0.0
20230201:1210,77.44,105.79,23.44,8.66,6.21,0.0
20230201:1310,176.87,216.48,21.75,8.96,5.66,0.0
20230201:1410,253.9,300.78,17.63,9.32,6.55,0.0
20230201:1510,14.43,29.44,11.5,9.02,5.38,0.0
20230201:1610,7.8,20.21,3.83,8.44,4.83,0.0
20230201:1710,0.0,0.0,0.0,7.64,4.55,0.0
20230201:1810,0.0,0.0,0.0,7.1,4.41,0.0
20230201:1910,0.0,0.0,0.0,6.89,4.21,0.0
20230201:2010,0.0,0.0,0.0,6.78,4.14,0.0
20230201:2110,0.0,0.0,0.0,6.59,3.93,0.0
20230201:2210,0.0,0.0,0.0,6.39,3.79,0.0
20230201:2310,0.0,0.0,0.0,6.27,3.72,0.0
20230202:0010,0.0,0.0,0.0,5.82,3.66,0.0
20230202:0110,0.0,0.0,0.0,5.48,3.66,0.0
20230202:0210,0.0,0.0,0.0,5.39,3.66,0.0
20230202:0310,0.0,0.0,0.0,5.36,3.59,0.0
20230202:0410,0.0,0.0,0.0,5.62,3.59,0.0
20230202:0510,0.0,0.0,0.0,5.77,3.59,0.0
20230202:0610,0.0,0.0,0.0,5.99,3.72,0.0
20230202:0710,0.0,0.0,0.0,5.94,3.52,0.0
20230202:0810,53.91,78.06,6.39,5.9,3.52,0.0
20230202:0910,41.61,63.47,13.68,6.8,3.24,0.0
20230202:1010,112.1,144.03,19.31,7.57,4.9,0.0
20230202:1110,422.27,489.9,22.78,8.68,5.38,0.0
20230202:1210,56.58,81.87,23.73,9.22,4.62,0.0
20230202:1310,43.36,66.23,22.04,9.52,4.14,0.0
20230202:1410,30.56,50.59,17.91,9.77,3.72,0.0
20230202:1510,16.38,32.2,11.76,9.64,3.31,0.0
20230202:1610,0.31,6.44,4.09,9.38,3.31,0.0
20230202:1710,0.0,0.0,0.0,9.0,3.45,0.0
20230202:1810,0.0,0.0,0.0,8.45,3.52,0.0
20230202:1910,0.0,0.0,0.0,8.5,4.14,0.0
20230202:2010,0.0,0.0,0.0,8.25,4.14,0.0
20230202:2110,0.0,0.0,0.0,8.2,4.21,0.0
20230202:2210,0.0,0.0,0.0,8.16,4.28,0.0
20230202:2310,0.0,0.0,0.0,8.19,4.28,0.0
20230203:0010,0.0,0.0,0.0,8.14,4.28,0.0
20230203:0110,0.0,0.0,0.0,8.05,4.48,0.0
20230203:0210,0.0,0.0,0.0,7.96,4.55,0.0
20230203:0310,0.0,0.0,0.0,7.82,4.41,0.0
20230203:0410,0.0,0.0,0.0,7.76,4.07,0.0
20230203:0510,0.0,0.0,0.0,7.75,3.72,0.0
20230203:0610,0.0,0.0,0.0,7.65,3.72,0.0
20230203:0710,0.0,0.0,0.0,7.79,4.28,0.0
20230203:0810,84.52,114.18,6.62,7.68,4.07,0.0
20230203:0910,76.24,103.97,13.93,8.15,3.59,0.0
20230203:1010,105.35,137.22,19.57,8.38,3.86,0.0
20230203:1110,27.01,45.99,23.07,9.21,4.69,0.0
20230203:1210,196.89,239.99,24.03,10.03,5.38,0.0
20230203:1310,82.04,111.96,22.33,10.45,4.21,0.0
20230203:1410,32.66,53.35,18.2,10.53,4.21,0.0
20230203:1510,32.69,53.35,12.04,10.32,4.07,0.0
20230203:1610,0.3,6.44,4.35,9.93,3.72,0.0
20230203:1710,0.0,0.0,0.0,9.51,3.52,0.0
20230203:1810,0.0,0.0,0.0,8.99,3.45,0.0
20230203:1910,0.0,0.0,0.0,8.77,3.17,0.0
20230203:2010,0.0,0.0,0.0,8.64,2.97,0.0
20230203:2110,0.0,0.0,0.0,8.44,2.69,0.0
20230203:2210,0.0,0.0,0.0,8.39,2.48,0.0
20230203:2310,0.0,0.0,0.0,8.24,2.34,0.0
20230204:0010,0.0,0.0,0.0,8.21,2.41,0.0
20230204:0110,0.0,0.0,0.0,7.94,2.48,0.0
20230204:0210,0.0,0.0,0.0,7.87,2.48,0.0
20230204:0310,0.0,0.0,0.0,7.92,2.41,0.0
20230204:0410,0.0,0.0,0.0,7.96,2.28,0.0
20230204:0510,0.0,0.0,0.0,7.96,2.21,0.0
20230204:0610,0.0,0.0,0.0,7.9,2.14,0.0
20230204:0710,0.0,0.0,0.0,7.99,2.07,0.0
20230204:0810,53.54,78.32,6.85,7.95,1.93,0.0
20230204:0910,47.7,71.14,14.18,8.2,1.72,0.0
20230204:1010,55.77,80.95,19.84,8.75,1.86,0.0
20230204:1110,50.28,74.51,23.35,9.01,1.79,0.0
20230204:1210,112.35,146.4,24.32,9.25,2.0,0.0
20230204:1310,61.78,88.31,22.63,9.54,1.86,0.0
20230204:1410,59.35,85.55,18.48,9.87,1.93,0.0
20230204:1510,76.57,105.43,12.31,9.92,1.93,0.0
20230204:1610,1.98,10.12,4.61,9.61,1.66,0.0
20230204:1710,0.0,0.0,0.0,9.16,1.86,0.0
20230204:1810,0.0,0.0,0.0,8.72,2.14,0.0
20230204:1910,0.0,0.0,0.0,8.58,2.41,0.0
20230204:2010,0.0,0.0,0.0,8.1,2.69,0.0
20230204:2110,0.0,0.0,0.0,7.78,2.97,0.0
20230204:2210,0.0,0.0,0.0,7.21,2.76,0.0
20230204:2310,0.0,0.0,0.0,6.84,2.62,0.0
20230205:0010,0.0,0.0,0.0,6.33,2.48,0.0
20230205:0110,0.0,0.0,0.0,6.06,2.14,0.0
20230205:0210,0.0,0.0,0.0,5.38,2.14,0.0
20230205:0310,0.0,0.0,0.0,5.04,2.41,0.0
20230205:0410,0.0,0.0,0.0,4.9,2.14,0.0
20230205:0510,0.0,0.0,0.0,4.65,2.14,0.0
20230205:0610,0.0,0.0,0.0,4.31,2.0,0.0
20230205:0710,0.0,0.0,0.0,5.56,2.62,0.0
20230205:0810,0.71,7.36,7.08,6.54,4.07,0.0
20230205:0910,23.69,41.4,14.43,6.94,5.38,0.0
20230205:1010,425.12,488.76,20.12,6.93,5.52,0.0
20230205:1110,243.45,287.68,23.65,7.08,5.59,0.0
20230205:1210,321.84,374.87,24.63,7.61,5.66,0.0
20230205:1310,457.76,528.43,22.93,7.71,5.45,0.0
20230205:1410,266.46,313.84,18.77,7.92,5.17,0.0
20230205:1510,291.08,343.8,12.59,7.88,4.69,0.0
20230205:1610,109.96,150.01,4.87,7.65,4.07,0.0
20230205:1710,0.0,0.0,0.0,6.63,3.86,0.0
20230205:1810,0.0,0.0,0.0,5.88,3.93,0.0
20230205:1910,0.0,0.0,0.0,5.17,4.14,0.0
20230205:2010,0.0,0.0,0.0,4.44,4.14,0.0
20230205:2110,0.0,0.0,0.0,4.13,4.14,0.0
20230205:2210,0.0,0.0,0.0,3.6,3.86,0.0
20230205:2310,0.0,0.0,0.0,3.32,3.79,0.0
20230206:0010,0.0,0.0,0.0,2.93,3.66,0.0
20230206:0110,0.0,0.0,0.0,2.75,3.52,0.0
20230206:0210,0.0,0.0,0.0,2.27,3.38,0.0
20230206:0310,0.0,0.0,0.0,1.79,3.31,0.0
20230206:0410,0.0,0.0,0.0,1.5,3.17,0.0
20230206:0510,0.0,0.0,0.0,1.14,3.1,0.0
20230206:0610,0.0,0.0,0.0,0.85,3.03,0.0
20230206:0710,0.0,0.0,0.0,0.65,2.9,0.0
20230206:0810,235.28,277.84,7.32,0.69,2.83,0.0
20230206:0910,358.8,409.14,14.69,1.76,3.03,0.0
20230206:1010,597.1,684.67,20.4,3.27,3.59,0.0
20230206:1110,646.54,749.87,23.95,4.37,3.45,0.0
20230206:1210,709.17,832.67,24.93,5.45,3.38,0.0
20230206:1310,658.98,771.55,23.24,6.14,3.45,0.0
20230206:1410,557.52,648.23,19.07,6.51,3.59,0.0
20230206:1510,387.88,452.9,12.86,6.46,3.86,0.0
20230206:1610,115.8,155.62,5.13,5.78,3.24,0.0
20230206:1710,0.0,0.0,0.0,4.3,3.1,0.0
20230206:1810,0.0,0.0,0.0,3.16,3.31,0.0
